date,zone,overall_risk,above_treeline_risk,near_treeline_risk,below_treeline_risk,bottom_line_text,problem_type_text,forecast_discussion_text,combined_text,tavg,tmin,tmax,prcp,wdir,pres,tsun
2022-12-18,stevens pass,2.0,2.0,2.0,2.0,recently formed wind slab surprisingly reactive pockety locale new snow covering widespread batch large surface hoar make observation travel look sign instability like cracking steer around steep slope find thicker slab instability small sluffs run fast steep slope ready confront hazard steeper terrain,new snow stacked wind west quickly redistributed near ridgetops westerly wind continue drift low density new snow thicker pocket near exposed feature recently buried surface range widespread surface hoar facet crust thing emphasize surface weak storm new snow bond well with foot new low density snow weak surface loose slide sluffs become problem ll manage steeper larger terrain feature check see snow reacts fast hockey stop edge test slope entrains run expect could larger feature,dry looseexample loose dry avalanche triggered skier photo dallas glasswith foot new low density snow weak surface loose slide sluffs become problem ll manage steeper larger terrain feature check see snow reacts fast hockey stop edge test slope entrains run expect could larger feature,recently formed wind slab surprisingly reactive pockety locale new snow covering widespread batch large surface hoar make observation travel look sign instability like cracking steer around steep slope find thicker slab instability small sluffs run fast steep slope ready confront hazard steeper terrain new snow stacked wind west quickly redistributed near ridgetops westerly wind continue drift low density new snow thicker pocket near exposed feature recently buried surface range widespread surface hoar facet crust thing emphasize surface weak storm new snow bond well with foot new low density snow weak surface loose slide sluffs become problem ll manage steeper larger terrain feature check see snow reacts fast hockey stop edge test slope entrains run expect could larger feature dry looseexample loose dry avalanche triggered skier photo dallas glasswith foot new low density snow weak surface loose slide sluffs become problem ll manage steeper larger terrain feature check see snow reacts fast hockey stop edge test slope entrains run expect could larger feature,-0.8,-3.7,1.2,3.8,210.3,1014.6,0.0
2022-12-17,stevens pass,2.0,2.0,2.0,1.0,steady snowfall ridgetop wind create fresh wind slab danger near treeline slab could fairly reactive especially period increased snowfall rate make observation day progresses find new snow expect dangerous condition adjust travel accordingly,westerly wind drift slowly accumulating new snow soft shallow slab old snow surface mixed bag crust facet bond well look sign drifting gain elevation check test slope cracking steer around steep slope freshly loading find sign instability potential convergence zone enhancement snowfall rate become heavier time small loose dry avalanche begin run enough new snow stack,change weather pattern expect slow increase avalanche danger along cold temperature help squeeze snow typical amount precipitation forecast additionally chance appear good pas get hit convergence zone day even still snowfall amount somewhere range end day appear likely snow falling mixed bag surface range soft recycled pow facet surface hoar sheltered northerly aspect various degree crust southeast southwest slope observation past week showed large glide crack opening southeast facing slope jove peak stay well slope glide crack glide avalanche difficult predict release little warning isolated rock slab capable producing avalanche stevens pas zone layers weak snow crust buried small storm th surface hoar series storm late basal facet layer foot near ground respectively gaining strength older layer generally problem avalanche zone much others throughout forecast region though something consider especially heavily wind loaded area during shortly big snowfall event,steady snowfall ridgetop wind create fresh wind slab danger near treeline slab could fairly reactive especially period increased snowfall rate make observation day progresses find new snow expect dangerous condition adjust travel accordingly westerly wind drift slowly accumulating new snow soft shallow slab old snow surface mixed bag crust facet bond well look sign drifting gain elevation check test slope cracking steer around steep slope freshly loading find sign instability potential convergence zone enhancement snowfall rate become heavier time small loose dry avalanche begin run enough new snow stack up change weather pattern expect slow increase avalanche danger along cold temperature help squeeze snow typical amount precipitation forecast additionally chance appear good pas get hit convergence zone day even still snowfall amount somewhere range end day appear likely snow falling mixed bag surface range soft recycled pow facet surface hoar sheltered northerly aspect various degree crust southeast southwest slope observation past week showed large glide crack opening southeast facing slope jove peak stay well slope glide crack glide avalanche difficult predict release little warning isolated rock slab capable producing avalanche stevens pas zone layers weak snow crust buried small storm th surface hoar series storm late basal facet layer foot near ground respectively gaining strength older layer generally problem avalanche zone much others throughout forecast region though something consider especially heavily wind loaded area during shortly big snowfall event,-1.2,-3.4,0.8,0.8,178.6,1018.5,0.0
2022-12-16,stevens pass,2.0,2.0,1.0,1.0,expect increasing wind create shallow reactive wind slab alpine terrain cool temperature likely preserved weak layer upper elevation take much begin seeing small wind slab keep eye yawning glide crack stay underneath,westerly wind pick day progress begin drifting snow somewhat limited higher elevation terrain within stevens pas zone snow sitting around surface mixed bag crust facet surface conducive drifting slab still fair amount soft recycled powder wind blow around look snow grain bounce ridgeline might even see plume higher peak later day,avalanche danger generally low day bump westerly wind ahead next storm introduce isolated problem higher terrain interesting observation past week showed large glide crack opening southeast facing slope jove peak stay well slope glide crack especially sun warms steep sunny slope glide avalanche difficult predict release little warning isolated rock slab capable producing avalanche stevens pas zone couple ofweak interface buried last week including patchy surface hoar slow heal layer generally tied instability also much slab top yet find layer snowpack test foot surface observer reporting mixed bag surface condition ranging soft recycled pow facet surface hoar sheltered northerly aspect various degree crust southeast southwest slope layer weak snow crust buried series storm mid late layer near ground observed gaining strength rounding older layer generally problem avalanche zone much east central zone though something consider especially snowpack le foot deep following major storm event,expect increasing wind create shallow reactive wind slab alpine terrain cool temperature likely preserved weak layer upper elevation take much begin seeing small wind slab keep eye yawning glide crack stay underneath westerly wind pick day progress begin drifting snow somewhat limited higher elevation terrain within stevens pas zone snow sitting around surface mixed bag crust facet surface conducive drifting slab still fair amount soft recycled powder wind blow around look snow grain bounce ridgeline might even see plume higher peak later day avalanche danger generally low day bump westerly wind ahead next storm introduce isolated problem higher terrain interesting observation past week showed large glide crack opening southeast facing slope jove peak stay well slope glide crack especially sun warms steep sunny slope glide avalanche difficult predict release little warning isolated rock slab capable producing avalanche stevens pas zone couple ofweak interface buried last week including patchy surface hoar slow heal layer generally tied instability also much slab top yet find layer snowpack test foot surface observer reporting mixed bag surface condition ranging soft recycled pow facet surface hoar sheltered northerly aspect various degree crust southeast southwest slope layer weak snow crust buried series storm mid late layer near ground observed gaining strength rounding older layer generally problem avalanche zone much east central zone though something consider especially snowpack le foot deep following major storm event,-2.2,-5.0,1.8,0.0,111.2,1029.0,0.0
2022-12-15,stevens pass,1.0,1.0,1.0,1.0,avalanche condition generally safe consideration keep mind expect variability wind affected terrain upper elevation lingering storm layer still gaining strength steer away glide crack hole boulder field creek,,medium,,-2.1,-5.0,1.4,0.0,82.4,1033.4,0.0
2022-12-14,stevens pass,1.0,1.0,1.0,1.0,avalanche condition generally safe consideration keep mind expect variability wind affected terrain upper elevation lingering storm layer still gaining strength see glide crack rock slab hole boulder field creek,,medium,,0.6,-2.8,3.4,0.0,118.8,1029.6,0.0
2022-12-13,stevens pass,1.0,1.0,1.0,1.0,avalanche condition generally safe consideration keep mind expect variability older wind drifts upper elevation layer still gaining strength top foot snowpack still find hole near boulder field creek could travel hazard,,medium,,0.2,-2.8,2.7,0.0,122.8,1023.5,0.0
2022-12-12,stevens pass,2.0,2.0,1.0,1.0,chance still able trigger avalanche upper elevation look sign instability like cracking travel recently buried layer surface hoar good idea ease terrain evaluate slope separately,watch sign instability like cracking recent avalanche leeward side ridge steep unsupported terrain likely place trigger small slab avalanche avalanche could ft deep especially area received wind loading past day buried surface hoar spatially variable find slope others even aspect and or elevation dig many quick test look easy clean failure indicator weak layer find choose lower angle terrain,ve received flurry observation stevens pas area observer found fast clean shear beneath new snow shaded sheltered northerly aspect near arrowhead failure layer often involved buried surface hoar sometimes thin crust also observed wind affected snow henry creek clearcut slab generally unreactive warm temperature substantially helped settle new snow observer reported layer surface hoar buried th surface found area previous wind drifting overlaid slab layer layer weak snow crust buried series storm mid late layer near ground observed gaining strength rounding older layer generally problem avalanche zone much east central zone though something consider especially true alpine terrain remember snowpack still hiding shallowly buried hazard rock stump especially lower elevation let know see submitting observation,chance still able trigger avalanche upper elevation look sign instability like cracking travel recently buried layer surface hoar good idea ease terrain evaluate slope separately watch sign instability like cracking recent avalanche leeward side ridge steep unsupported terrain likely place trigger small slab avalanche avalanche could ft deep especially area received wind loading past day buried surface hoar spatially variable find slope others even aspect and or elevation dig many quick test look easy clean failure indicator weak layer find choose lower angle terrain ve received flurry observation stevens pas area observer found fast clean shear beneath new snow shaded sheltered northerly aspect near arrowhead failure layer often involved buried surface hoar sometimes thin crust also observed wind affected snow henry creek clearcut slab generally unreactive warm temperature substantially helped settle new snow observer reported layer surface hoar buried th surface found area previous wind drifting overlaid slab layer layer weak snow crust buried series storm mid late layer near ground observed gaining strength rounding older layer generally problem avalanche zone much east central zone though something consider especially true alpine terrain remember snowpack still hiding shallowly buried hazard rock stump especially lower elevation let know see submitting observation,2.3,-1.4,4.6,1.0,168.4,1017.4,0.0
2022-12-11,stevens pass,2.0,2.0,1.0,1.0,storm snow settling could still trigger avalanche slope yet heal look sign instability like cracking travel ease terrain evaluate slope separately lingering possibility buried surface hoar,warming temperature sunshine helping settle storm snow howevver slab involving new snow could still triggered especially rest buried weak layer like surface hoar facet crust look sign instability like cracking recent avalanche travel make terrain choice accordingly steep unsupported terrain likely place trigger small soft slab avalanche could ft deep especially area received wind loading past day like near ridgeline buried surface hoar spatially variable find slope others even aspect and or elevation,observer found fast clean shear beneath new snow shaded sheltered northerly aspect near arrowhead also observed wind affected snow henry creek clearcuts slab generally unreactive warm temperature substantially helped settle new snow stevens pas picked swe snow somewhat unusual pass received le snow water area east observer finding layer buried surface hoar sits underneath thin zipper like drizzle crust pas earlier week found area previous wind drifting overlaid slab layer area wind stiffening able get fast clean fracturing failure layer often involved buried surface hoar underneath thin crust look surface hoar surface open wind sheltered slope layer could deep monday layers weak snow crust buried series storm mid late layer near ground observed gaining strength rounding older layer generally problem avalanche zone much east central zone though something consider especially true alpine terrain remember snowpack still hiding shallowly buried hazard rock stump especially lower elevation let know see submitting observation,storm snow settling could still trigger avalanche slope yet heal look sign instability like cracking travel ease terrain evaluate slope separately lingering possibility buried surface hoar warming temperature sunshine helping settle storm snow howevver slab involving new snow could still triggered especially rest buried weak layer like surface hoar facet crust look sign instability like cracking recent avalanche travel make terrain choice accordingly steep unsupported terrain likely place trigger small soft slab avalanche could ft deep especially area received wind loading past day like near ridgeline buried surface hoar spatially variable find slope others even aspect and or elevation observer found fast clean shear beneath new snow shaded sheltered northerly aspect near arrowhead also observed wind affected snow henry creek clearcuts slab generally unreactive warm temperature substantially helped settle new snow stevens pas picked swe snow somewhat unusual pass received le snow water area east observer finding layer buried surface hoar sits underneath thin zipper like drizzle crust pas earlier week found area previous wind drifting overlaid slab layer area wind stiffening able get fast clean fracturing failure layer often involved buried surface hoar underneath thin crust look surface hoar surface open wind sheltered slope layer could deep monday layers weak snow crust buried series storm mid late layer near ground observed gaining strength rounding older layer generally problem avalanche zone much east central zone though something consider especially true alpine terrain remember snowpack still hiding shallowly buried hazard rock stump especially lower elevation let know see submitting observation,3.5,1.6,5.2,0.8,198.5,1007.1,0.0
2022-12-10,stevens pass,3.0,3.0,2.0,2.0,shaping nice day hill temper powder panic humbleness warming temperature sun help settle storm snow also create cohesive slab avalanche become easier trigger could fracture surprising way fail buried surface hoar facet crust,storm slab become easier trigger day progress temperature warm partial sun warming temperature create cohesive slab look sign instability like cracking recent avalanche slab could fracture wider anticipated fail layer buried surface hoar facet and or thin crust earlier week avalanche could ft deep especially area received wind loading past day like near ridgeline buried surface hoar spatially variable find slope others even aspect and or elevation quite bit uncertainty best keep reigned bit let storm snow settle,stevens pas picked swe snow somewhat unusual pass received le snow water area east also somewhat unusual snowpack set layer buried surface hoar sits underneath thin zipper like drizzle crust earlier week found area previous wind drifting overlaid slab layer area wind stiffening able get fast clean fracturing failure layer often involved buried surface hoar underneath thin crust look surface hoar surface wind sheltered slope layer could well ft deep especially area heavier wind loading old saying unusual situation cause unusual avalanche good thing remember temperature warm first time many day sunday layers weak snow crust buried series storm mid late layer near ground observed gaining strength rounding older layer generally problem avalanche zone much east central zone though something consider storm remember snowpack hiding shallowly buried hazard rock stump especially lower elevation let know see submitting observation,shaping nice day hill temper powder panic humbleness warming temperature sun help settle storm snow also create cohesive slab avalanche become easier trigger could fracture surprising way fail buried surface hoar facet crust storm slab become easier trigger day progress temperature warm partial sun warming temperature create cohesive slab look sign instability like cracking recent avalanche slab could fracture wider anticipated fail layer buried surface hoar facet and or thin crust earlier week avalanche could ft deep especially area received wind loading past day like near ridgeline buried surface hoar spatially variable find slope others even aspect and or elevation quite bit uncertainty best keep reigned bit let storm snow settle more stevens pas picked swe snow somewhat unusual pass received le snow water area east also somewhat unusual snowpack set layer buried surface hoar sits underneath thin zipper like drizzle crust earlier week found area previous wind drifting overlaid slab layer area wind stiffening able get fast clean fracturing failure layer often involved buried surface hoar underneath thin crust look surface hoar surface wind sheltered slope layer could well ft deep especially area heavier wind loading old saying unusual situation cause unusual avalanche good thing remember temperature warm first time many day sunday layers weak snow crust buried series storm mid late layer near ground observed gaining strength rounding older layer generally problem avalanche zone much east central zone though something consider storm remember snowpack hiding shallowly buried hazard rock stump especially lower elevation let know see submitting observation,3.4,1.2,5.2,10.9,124.3,997.2,0.0
2022-12-09,stevens pass,3.0,3.0,3.0,2.0,expect dangerous avalanche condition avalanche become easily triggered could fracture surprising way fail buried surface hoar facet crust stormy somewhat unusual condition good day make conservative terrain choice,storm slab easily triggered especially first thing morning look sign instability like cracking recent avalanche slab could fracture wider anticipated fail layer buried surface hoar facet and or thin crust earlier week avalanche could become ft deep especially area wind loading like near ridgeline use test slope check see upper layer reacting day trust many steep slope buried surface hoar spatially variable find time time well,somewhat unusual storm pass receive le snow water area east also somewhat unusual snowpack set layer buried surface hoar sits underneath thin zipper like drizzle crust earlier week found area previous wind drifting overlaid slab layer part snowpack soft wind affected however area wind stiffening able get fast clean fracturing failure layer often involved buried surface hoar underneath thin crust look surface hoar surface wind sheltered slope shovel tilt test work well discover often hard find small amount soft new snow top layer could well ft deep especially area heavier wind loading old saying unusual situation cause unusual avalanche good thing remember saturday layers weak snow crust buried series storm mid late layer near ground observed gaining strength rounding older layer generally problem avalanche zone much east central zone though future storm could enough activate deeper layer still early season snowpack hiding shallowly buried hazard rock stump especially lower elevation let know see submitting observation,expect dangerous avalanche condition avalanche become easily triggered could fracture surprising way fail buried surface hoar facet crust stormy somewhat unusual condition good day make conservative terrain choices storm slab easily triggered especially first thing morning look sign instability like cracking recent avalanche slab could fracture wider anticipated fail layer buried surface hoar facet and or thin crust earlier week avalanche could become ft deep especially area wind loading like near ridgeline use test slope check see upper layer reacting day trust many steep slope buried surface hoar spatially variable find time time well somewhat unusual storm pass receive le snow water area east also somewhat unusual snowpack set layer buried surface hoar sits underneath thin zipper like drizzle crust earlier week found area previous wind drifting overlaid slab layer part snowpack soft wind affected however area wind stiffening able get fast clean fracturing failure layer often involved buried surface hoar underneath thin crust look surface hoar surface wind sheltered slope shovel tilt test work well discover often hard find small amount soft new snow top layer could well ft deep especially area heavier wind loading old saying unusual situation cause unusual avalanche good thing remember saturday layers weak snow crust buried series storm mid late layer near ground observed gaining strength rounding older layer generally problem avalanche zone much east central zone though future storm could enough activate deeper layer still early season snowpack hiding shallowly buried hazard rock stump especially lower elevation let know see submitting observation,0.5,-2.1,3.0,10.6,93.5,1008.6,0.0
2022-12-08,stevens pass,2.0,2.0,2.0,1.0,westerly wind pick bit blowing snow could form soft reactive slab alpine exposed location lower check cracking gain elevation steer around steep slope fresh drift aware loose dry sluffing could also occur new snow steep slope,shallow wind slab could reactive upper elevation pockety location lower elevation next system approach wind blow west increase bit day slab could especially touchy freshly forming rest layer surface hoar check cracking wind affected snow look sign drifting lightly bouncing snow cornice textured surface steer around obviously loaded portion steep slope,upper elevation picked around new snow pas easterly wind light moderate sustained hour period cold front came minor cracking observed wind affected slope minor loose dry sluffing approaching storm create slight bump wind speed cloud cover light snow important note new snow likely buried layer surface hoar number day grow storm area melted blown wind others could well preserved beneath soft blanket snow look surface hoar surface recently fallen snown wind sheltered slope shovel tilt test work well discover often hard find small amount soft new snow top could create reactive slab snow accumulates weekend layers weak snow crust buried series storm mid late layer near ground observed gaining strength rounding older layer generally problem avalanche zone much east central zone though future storm could enough activate deeper layers it still early season snowpack hiding shallowly buried hazard rock stump especially lower elevation let know see submitting observation,westerly wind pick bit blowing snow could form soft reactive slab alpine exposed location lower check cracking gain elevation steer around steep slope fresh drift aware loose dry sluffing could also occur new snow steep slopes shallow wind slab could reactive upper elevation pockety location lower elevation next system approach wind blow west increase bit day slab could especially touchy freshly forming rest layer surface hoar check cracking wind affected snow look sign drifting lightly bouncing snow cornice textured surface steer around obviously loaded portion steep slopes upper elevation picked around new snow pas easterly wind light moderate sustained hour period cold front came minor cracking observed wind affected slope minor loose dry sluffing approaching storm create slight bump wind speed cloud cover light snow important note new snow likely buried layer surface hoar number day grow storm area melted blown wind others could well preserved beneath soft blanket snow look surface hoar surface recently fallen snown wind sheltered slope shovel tilt test work well discover often hard find small amount soft new snow top could create reactive slab snow accumulates weekend layers weak snow crust buried series storm mid late layer near ground observed gaining strength rounding older layer generally problem avalanche zone much east central zone though future storm could enough activate deeper layers it still early season snowpack hiding shallowly buried hazard rock stump especially lower elevation let know see submitting observation,1.4,-1.0,2.9,6.7,150.8,1014.8,0.0
2022-12-07,stevens pass,2.0,2.0,1.0,1.0,able trigger slab avalanche wind exposed terrain treeline see blowing snow wind textured surface consider avoiding steep slope sticking wind sheltered slope southerly wind form new slab highest slope strongest morning,look feel sign drifting blowing snow cornice sculpted feature steer around obviously loaded portion slope also use small test slope snowpack test determine surface snow could slide easily break slab,chance another dusting around snow early week observer reported surface hoar forming variety slope melted blown wind look surface hoar surface recently fallen snown wind sheltered slope could problematic weak layer future stormslayers weak snow crust buried series storm mid late observer reported finding weak faceted grain near ground steep northerly aspect elsewhere observer found layer stronger snow melt form older weak layer generally problem avalanche zone much east central zone future storm could enough activate weak layer produce surprising avalanche still early season snowpack hiding shallowly buried hazard rock stump especially lower elevation let know see submitting observation,able trigger slab avalanche wind exposed terrain treeline see blowing snow wind textured surface consider avoiding steep slope sticking wind sheltered slope southerly wind form new slab highest slope strongest morning look feel sign drifting blowing snow cornice sculpted feature steer around obviously loaded portion slope also use small test slope snowpack test determine surface snow could slide easily break slab there chance another dusting around snow early week observer reported surface hoar forming variety slope melted blown wind look surface hoar surface recently fallen snown wind sheltered slope could problematic weak layer future stormslayers weak snow crust buried series storm mid late observer reported finding weak faceted grain near ground steep northerly aspect elsewhere observer found layer stronger snow melt form older weak layer generally problem avalanche zone much east central zone future storm could enough activate weak layer produce surprising avalanche still early season snowpack hiding shallowly buried hazard rock stump especially lower elevation let know see submitting observation,1.6,-0.6,3.8,0.5,165.5,1020.1,0.0
2022-12-06,stevens pass,2.0,2.0,1.0,1.0,able trigger slab avalanche wind exposed terrain treeline see feel shooting crack stiffer snow wind textured surface consider avoiding steep slope sticking wind sheltered terrain west wind formed new slab upper elevation,look feel sign drifting stiff surface pillowed snow cornice sculpted feature steer around obviously loaded portion slope also use small test slope snowpack test determine surface snow could slide easily break slab,chance another dusting light snow observer reported surface hoar forming variety slope though likely melted steep south aspect recent sun crust found still early season snowpack hiding shallowly buried hazard rock stumps layers weak snow slick crust buried series storm mid late observer reported finding weak faceted grain near ground steep northerly aspect elsewhere observer found layer stronger snow melt form older weak layer generally problem avalanche zone much east central zone future storm could enough activate weak layer produce surprising avalanche persistent nature faceted grain continue closely monitor snow pile let know see submitting observation,able trigger slab avalanche wind exposed terrain treeline see feel shooting crack stiffer snow wind textured surface consider avoiding steep slope sticking wind sheltered terrain west wind formed new slab upper elevations look feel sign drifting stiff surface pillowed snow cornice sculpted feature steer around obviously loaded portion slope also use small test slope snowpack test determine surface snow could slide easily break slab there chance another dusting light snow observer reported surface hoar forming variety slope though likely melted steep south aspect recent sun crust found still early season snowpack hiding shallowly buried hazard rock stumps layers weak snow slick crust buried series storm mid late observer reported finding weak faceted grain near ground steep northerly aspect elsewhere observer found layer stronger snow melt form older weak layer generally problem avalanche zone much east central zone future storm could enough activate weak layer produce surprising avalanche persistent nature faceted grain continue closely monitor snow pile let know see submitting observation,0.6,-1.5,2.9,0.6,170.2,1019.7,0.0
2022-12-05,stevens pass,2.0,2.0,2.0,1.0,able trigger slab avalanche wind exposed terrain near treeline see feel shooting crack stiffer snow wind textured surface consider avoiding steep slope sticking wind sheltered terrain light snow increasing wind could build new slab upper elevation end day,look feel sign drifting stiff surface pillowed snow cornice sculpted feature steer around obviously loaded portion slope also use small test slope snowpack test determine surface snow could slide easily break slab,observer report surface hoar forming variety slope sun formed thin crust steep south aspect still early season snowpack hiding shallowly buried hazard rock stumps layers weak snow slick crust buried series storm mid late observer reported finding weak faceted grain near ground steep northerly aspect elsewhere observer found layer stronger snow melt form older weak layer generally problem avalanche zone much east central zone future storm could enough activate weak layer produce surprising avalanche persistent nature faceted grain continue closely monitor snow pile let know see submitting observation,able trigger slab avalanche wind exposed terrain near treeline see feel shooting crack stiffer snow wind textured surface consider avoiding steep slope sticking wind sheltered terrain light snow increasing wind could build new slab upper elevation end day look feel sign drifting stiff surface pillowed snow cornice sculpted feature steer around obviously loaded portion slope also use small test slope snowpack test determine surface snow could slide easily break slab observers report surface hoar forming variety slope sun formed thin crust steep south aspect still early season snowpack hiding shallowly buried hazard rock stumps layers weak snow slick crust buried series storm mid late observer reported finding weak faceted grain near ground steep northerly aspect elsewhere observer found layer stronger snow melt form older weak layer generally problem avalanche zone much east central zone future storm could enough activate weak layer produce surprising avalanche persistent nature faceted grain continue closely monitor snow pile let know see submitting observation,-1.2,-3.6,1.3,0.2,155.4,1017.2,0.0
2022-12-04,stevens pass,2.0,2.0,2.0,1.0,trigger slab avalanche wind exposed terrain near treeline easterly wind formed fresh slab early see feel shooting crack stiffer snow wind textured surface consider avoiding steep slope sticking wind sheltered terrain,look feel sign drifting stiff surface pillowed snow cornice sculpted feature also use small test slope snowpack test determine surface snow could slide easily break slab easterly wind localized effect around stevens pas typically valley funnel wind area stay sheltered able trigger avalanche easily open terrain immediate vicinity highway adjacent drainage conducive east wind,inch snow fell early morning top foot low density snow past week sun formed thin crust steep south aspect deep snow mind make sure stay within earshot visual partner still early season snowpack hiding shallowly buried hazard rock stumps layers weak snow slick crust buried series storm mid late observation reported finding weak faceted grain near ground especially steep northerly aspect elsewhere observer found layer stronger snow melt form older weak layer generally problem avalanche zone much east central zone future storm could enough activate weak layer produce surprising avalanche persistent nature faceted grain continue closely monitor snow pile let know see submitting observation,trigger slab avalanche wind exposed terrain near treeline easterly wind formed fresh slab early see feel shooting crack stiffer snow wind textured surface consider avoiding steep slope sticking wind sheltered terrain look feel sign drifting stiff surface pillowed snow cornice sculpted feature also use small test slope snowpack test determine surface snow could slide easily break slab easterly wind localized effect around stevens pas typically valley funnel wind area stay sheltered able trigger avalanche easily open terrain immediate vicinity highway adjacent drainage conducive east wind about inch snow fell early morning top foot low density snow past week sun formed thin crust steep south aspect deep snow mind make sure stay within earshot visual partner still early season snowpack hiding shallowly buried hazard rock stumps layers weak snow slick crust buried series storm mid late observation reported finding weak faceted grain near ground especially steep northerly aspect elsewhere observer found layer stronger snow melt form older weak layer generally problem avalanche zone much east central zone future storm could enough activate weak layer produce surprising avalanche persistent nature faceted grain continue closely monitor snow pile let know see submitting observation,-2.6,-5.0,-0.5,3.7,154.3,1016.9,0.0
2022-12-03,stevens pass,2.0,2.0,2.0,1.0,able trigger wind slab avalanche near treeline terrain easterly wind peaked overnight new deposit exist around steep roll gully rocky outcropping able feel stiffer snow possibly see textured wind smoothed surface snow characteristic avoid steep slope outing,increase wind evening leave fresh batch wind slab navigate around look feel sign drifting pillowed snow cornice sculpted feature near ridgeline gully around rocky outcropping especially exposed alpine terrain see heavy wind drifting avoid steep feature nearby also use small test slope snowpack test determine new snow cohesive could break slab,inch snow fell night topping past week foot low density snow slowly settling deep snow mind make sure stay within earshot visual partner small loose avalanche also run steep slope including treeline area tree well sneaky creek open still early season snowpack hiding shark stump get injured by layers weak snow slick crust buried series storm mid late observation reported finding weak faceted grain near ground others found layer stronger snow melt form generally problem avalanche zone east central since initial burial however persistent nature faceted grain continue closely monitor snow pile let know see submitting observation,able trigger wind slab avalanche near treeline terrain easterly wind peaked overnight new deposit exist around steep roll gully rocky outcropping able feel stiffer snow possibly see textured wind smoothed surface snow characteristic avoid steep slope outing an increase wind evening leave fresh batch wind slab navigate around look feel sign drifting pillowed snow cornice sculpted feature near ridgeline gully around rocky outcropping especially exposed alpine terrain see heavy wind drifting avoid steep feature nearby also use small test slope snowpack test determine new snow cohesive could break slab about inch snow fell night topping past week foot low density snow slowly settling deep snow mind make sure stay within earshot visual partner small loose avalanche also run steep slope including treeline area tree well sneaky creek open still early season snowpack hiding shark stump get injured by layers weak snow slick crust buried series storm mid late observation reported finding weak faceted grain near ground others found layer stronger snow melt form generally problem avalanche zone east central since initial burial however persistent nature faceted grain continue closely monitor snow pile let know see submitting observation,-1.2,-4.8,2.8,3.8,159.1,1021.3,0.0
2022-12-02,stevens pass,2.0,2.0,2.0,1.0,easterly wind increase day creating reactive touchy wind slab expect find open exposed terrain day progress avoid heavily loaded steep feature especially finding shooting crack observe continuous wind drifting,place held deep cohesionless powder weather setup creating easterly wind speed flow pass gap valley crossing cascade look feel sign drifting pillowed snow cornice sculpted feature near ridgeline especially exposed alpine terrain see heavy wind drifting avoid steep feature nearby also use small test slope snowpack test determine new snow cohesive could break slab,week stevens pas picked foot snow around water snow deep low density begun settle expect wind increase progress low density snow easily drift avalanche condition likely worsen overnight hour wind event condition could become dangerous earlier keep wit observer reported triggering small wind slab avalanche north side lichtenberg small loose avalanche smay also run steep slope deep snow mind make sure stay within earshot visual partner tree well open mind make sure stay within visual easrshot partner still early season snowpack hiding shark stump get injured by layers weak snow slick crust buried series storm mid late type snow layer found variable nature within zone observation report finding weak faceted grain near ground others found stronger snow melt form generally problem avalanche zone east central since initial burial however persistent nature faceted grain professional continue closely monitor snow pile let know see submitting observation,easterly wind increase day creating reactive touchy wind slab expect find open exposed terrain day progress avoid heavily loaded steep feature especially finding shooting crack observe continuous wind drifting up place held deep cohesionless powder weather setup creating easterly wind speed flow pass gap valley crossing cascade look feel sign drifting pillowed snow cornice sculpted feature near ridgeline especially exposed alpine terrain see heavy wind drifting avoid steep feature nearby also use small test slope snowpack test determine new snow cohesive could break slab week stevens pas picked foot snow around water snow deep low density begun settle expect wind increase progress low density snow easily drift avalanche condition likely worsen overnight hour wind event condition could become dangerous earlier keep wit observer reported triggering small wind slab avalanche north side lichtenberg small loose avalanche smay also run steep slope deep snow mind make sure stay within earshot visual partner tree well open mind make sure stay within visual easrshot partner still early season snowpack hiding shark stump get injured by layers weak snow slick crust buried series storm mid late type snow layer found variable nature within zone observation report finding weak faceted grain near ground others found stronger snow melt form generally problem avalanche zone east central since initial burial however persistent nature faceted grain professional continue closely monitor snow pile let know see submitting observation,-3.1,-7.6,0.1,2.0,55.8,1018.0,0.0
